scheduler,workload,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_latency_ms,std_latency_ms,throughput,total_energy,total_cost,energy_per_job,cost_per_job,slo_violations,slo_violation_rate,slo_compliance_rate,cold_starts,warm_hits,cold_start_rate,num_jobs,simulation_time_s,hw_0_util,hw_1_util,hw_2_util,hw_3_util,hw_4_util,hw_5_util,hw_6_util,run_id
Dandelion-Learn,synthetic_fork_join,23.723697783748833,47.90184687984986,63.33740795320902,21.58402973767771,15.35251667449882,80.5404032953947,45376.31213404433,44611.5519435341,22.688156067022167,22.305775971767048,2,0.001,0.999,892,1108,0.446,2000,3.9257731437683105,38.79927291180776,35.28943223668184,34.9745488807068,37.101013566467834,3.34061561485435,2.818793801941763,9.044414060314706,2
Dandelion-Learn,synthetic_fork_join,23.723697783748833,47.90184687984986,63.33740795320902,21.58402973767771,15.35251667449882,80.5404032953947,45376.31213404433,44611.5519435341,22.688156067022167,22.305775971767048,2,0.001,0.999,892,1108,0.446,2000,3.9763407707214355,37.101013566467834,38.79927291180776,34.9745488807068,35.28943223668184,2.818793801941763,3.34061561485435,9.044414060314706,3
Dandelion-Learn,synthetic_fork_join,23.723697783748833,47.90184687984986,63.33740795320902,21.58402973767771,15.35251667449882,80.5404032953947,45376.31213404433,44611.5519435341,22.688156067022167,22.305775971767048,2,0.001,0.999,892,1108,0.446,2000,4.025139570236206,35.28943223668184,34.9745488807068,37.101013566467834,38.79927291180776,2.818793801941763,3.34061561485435,9.044414060314706,4
Dandelion-Learn,synthetic_random,23.11438593062598,49.30111313696734,65.45213525059118,22.306252133930013,14.876033866111362,82.58870051781764,52615.45512107037,49922.44257812922,26.307727560535184,24.96122128906461,0,0.0,1.0,701,1299,0.3505,2000,3.9968907833099365,36.206076980028755,26.79521503786791,33.81160178889291,36.5333471019646,16.715766943860793,5.5254736961083415,8.601070225738194,0
Dandelion-Learn,synthetic_random,23.11438593062598,49.30111313696734,65.45213525059118,22.306252133930013,14.876033866111362,82.58870051781764,52615.45512107037,49922.44257812922,26.307727560535184,24.96122128906461,0,0.0,1.0,701,1299,0.3505,2000,3.9312753677368164,36.5333471019646,36.206076980028755,33.81160178889291,26.79521503786791,16.715766943860793,5.5254736961083415,8.601070225738194,1
Dandelion-Learn,synthetic_random,23.11438593062598,49.30111313696734,65.45213525059118,22.306252133930013,14.876033866111362,82.58870051781764,52615.45512107037,49922.44257812922,26.307727560535184,24.96122128906461,0,0.0,1.0,701,1299,0.3505,2000,4.029613971710205,36.5333471019646,26.79521503786791,33.81160178889291,36.206076980028755,5.5254736961083415,16.715766943860793,8.601070225738194,2
Dandelion-Learn,synthetic_random,23.11438593062598,49.30111313696734,65.45213525059118,22.306252133930013,14.876033866111362,82.58870051781764,52615.45512107037,49922.44257812922,26.307727560535184,24.96122128906461,0,0.0,1.0,701,1299,0.3505,2000,3.9040451049804688,26.79521503786791,36.5333471019646,36.206076980028755,33.81160178889291,16.715766943860793,5.5254736961083415,8.601070225738194,3
Dandelion-Learn,synthetic_random,23.11438593062598,49.30111313696734,65.45213525059118,22.306252133930013,14.876033866111362,82.58870051781764,52615.45512107037,49922.44257812922,26.307727560535184,24.96122128906461,0,0.0,1.0,701,1299,0.3505,2000,3.8053102493286133,36.5333471019646,33.81160178889291,36.206076980028755,26.79521503786791,16.715766943860793,5.5254736961083415,8.601070225738194,4
FIFO,azure_trace_day_01,23.346573590279363,27.260289485806393,29.455315696072404,19.413913983828383,8.37820308544169,81.6527106546124,63584.58379971336,58738.07146313868,31.79229189985668,29.36903573156934,0,0.0,1.0,1453,547,0.7265,2000,3.597468852996826,24.565465690546198,24.23935523597482,23.632888028798384,24.255798496621416,19.685206155401495,19.887880794831542,22.089956425977853,0
FIFO,azure_trace_day_01,23.346573590279363,27.260289485806393,29.455315696072404,19.413913983828383,8.37820308544169,81.6527106546124,63584.58379971336,58738.07146313868,31.79229189985668,29.36903573156934,0,0.0,1.0,1453,547,0.7265,2000,3.635106086730957,24.565465690546198,24.23935523597482,23.632888028798384,24.255798496621416,19.685206155401495,19.887880794831542,22.089956425977853,1
FIFO,azure_trace_day_01,23.346573590279363,27.260289485806393,29.455315696072404,19.413913983828383,8.37820308544169,81.6527106546124,63584.58379971336,58738.07146313868,31.79229189985668,29.36903573156934,0,0.0,1.0,1453,547,0.7265,2000,3.6322944164276123,24.565465690546198,24.23935523597482,23.632888028798384,24.255798496621416,19.685206155401495,19.887880794831542,22.089956425977853,2
FIFO,azure_trace_day_01,23.346573590279363,27.260289485806393,29.455315696072404,19.413913983828383,8.37820308544169,81.6527106546124,63584.58379971336,58738.07146313868,31.79229189985668,29.36903573156934,0,0.0,1.0,1453,547,0.7265,2000,3.5633950233459473,24.565465690546198,24.23935523597482,23.632888028798384,24.255798496621416,19.685206155401495,19.887880794831542,22.089956425977853,3
