0,1,2,3,4,5,6
-0.024238010660717943,-0.02412122381651326,-0.024187275720469952,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024238010660717943,-0.02411200069845998,-0.024188006116035634,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024238010660717943,-0.0241144045673629,-0.02418705899410053,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024238010660717943,-0.024098246986909204,-0.024188601264191475,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024238010660717943,-0.024117208121257793,-0.024178978255108768,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024239552639782086,-0.024098620118162346,-0.024181576955087446,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024239552639782086,-0.02413987814186628,-0.024182615380307672,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024239552639782086,-0.02412437607712534,-0.024181274272239674,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024239552639782086,-0.02415005068366769,-0.02418259151916697,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024239552639782086,-0.02415889168117593,-0.024179204579010707,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024239170687611045,-0.02416129031548528,-0.024181728699339287,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024193085633727435,-0.024177118643834705,-0.024184037858598715,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024193085633727435,-0.024161685696420385,-0.024182463267042664,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024192973286718752,-0.024157790865258693,-0.024179280877400348,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024199524420797255,-0.024171692940528226,-0.024179010036206948,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024199524420797255,-0.024177809598561504,-0.02417775486246701,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024199524420797255,-0.024169322401382073,-0.024178917582085728,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024198712536609598,-0.02418172727906299,-0.024176831262873642,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024198712536609598,-0.024186591723636148,-0.024174096080265287,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024198712536609598,-0.024180175115485373,-0.024165197205358306,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024203071205429454,-0.02417761102530111,-0.024157331535748422,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024202459194443013,-0.024173500878713627,-0.024156672580355754,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420891657896418,-0.024164480843127552,-0.02416643663640554,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420891657896418,-0.024171841394041757,-0.02416813137723433,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420891657896418,-0.0241554692929383,-0.024168596215304067,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02420891657896418,-0.02415803143549309,-0.024162208295243768,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024159011422262826,-0.024159132493636704,-0.024155420901653263,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024163298971090534,-0.024157776222978874,-0.024155509952685353,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024163298971090534,-0.024161793859747174,-0.02415588603256449,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02416748422014559,-0.02416400573910403,-0.024153598865425414,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02416858910437631,-0.02415937946799794,-0.024152387973466825,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.024171154280119355,-0.024162503683260887,-0.02415578037205853,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02417728795892235,-0.02415506971436675,-0.024163691051342764,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02417522663294557,-0.024164515852965848,-0.024167668488454794,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02417522663294557,-0.024167437386963846,-0.024165302785741905,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02417522663294557,-0.024172569700088305,-0.02416429278763748,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02417522663294557,-0.0241691549471817,-0.024157831878920327,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
-0.02417522663294557,-0.024171701678489567,-0.024157996182421187,-0.026035368864001263,-0.0687962719115127,-0.06880109593275947,-0.08838327756636011
