episode,reward,latency
29,-25.01121609764513,29.888676983214843
29,-25.01121609764513,29.888676983214843
29,-25.01121609764513,29.888676983214843
29,-25.01121609764513,29.888676983214843
29,-25.01121609764513,29.888676983214843
29,-25.01121609764513,29.888676983214843
30,-24.562256218116254,27.700075853420817
30,-24.562256218116254,27.700075853420817
30,-24.562256218116254,27.700075853420817
30,-24.562256218116254,27.700075853420817
30,-24.562256218116254,27.700075853420817
30,-24.562256218116254,27.700075853420817
30,-24.562256218116254,27.700075853420817
31,-24.67231500986796,27.897289667111966
31,-24.67231500986796,27.897289667111966
31,-24.67231500986796,27.897289667111966
31,-24.67231500986796,27.897289667111966
31,-24.67231500986796,27.897289667111966
31,-24.67231500986796,27.897289667111966
31,-24.67231500986796,27.897289667111966
32,-24.192994495193137,28.028794303898714
32,-24.192994495193137,28.028794303898714
32,-24.192994495193137,28.028794303898714
32,-24.192994495193137,28.028794303898714
32,-24.192994495193137,28.028794303898714
32,-24.192994495193137,28.028794303898714
32,-24.192994495193137,28.028794303898714
33,-24.968156866195358,27.894610585062722
33,-24.968156866195358,27.894610585062722
33,-24.968156866195358,27.894610585062722
33,-24.968156866195358,27.894610585062722
33,-24.968156866195358,27.894610585062722
33,-24.968156866195358,27.894610585062722
33,-24.968156866195358,27.894610585062722
34,-23.006930473656112,27.4472107617844
34,-23.006930473656112,27.4472107617844
34,-23.006930473656112,27.4472107617844
34,-23.006930473656112,27.4472107617844
34,-23.006930473656112,27.4472107617844
34,-23.006930473656112,27.4472107617844
34,-23.006930473656112,27.4472107617844
35,-23.106691329624827,27.674322788174255
35,-23.106691329624827,27.674322788174255
35,-23.106691329624827,27.674322788174255
35,-23.106691329624827,27.674322788174255
35,-23.106691329624827,27.674322788174255
35,-23.106691329624827,27.674322788174255
35,-23.106691329624827,27.674322788174255
36,-24.536002973240862,28.01452247725087
36,-24.536002973240862,28.01452247725087
36,-24.536002973240862,28.01452247725087
36,-24.536002973240862,28.01452247725087
36,-24.536002973240862,28.01452247725087
36,-24.536002973240862,28.01452247725087
36,-24.536002973240862,28.01452247725087
37,-23.958877948311933,28.025173688248934
37,-23.958877948311933,28.025173688248934
37,-23.958877948311933,28.025173688248934
37,-23.958877948311933,28.025173688248934
37,-23.958877948311933,28.025173688248934
37,-23.958877948311933,28.025173688248934
37,-23.958877948311933,28.025173688248934
38,-24.544597583916115,28.327725123889593
38,-24.544597583916115,28.327725123889593
38,-24.544597583916115,28.327725123889593
38,-24.544597583916115,28.327725123889593
38,-24.544597583916115,28.327725123889593
38,-24.544597583916115,28.327725123889593
38,-24.544597583916115,28.327725123889593
39,-24.084366552357338,27.42636121707844
39,-24.084366552357338,27.42636121707844
39,-24.084366552357338,27.42636121707844
39,-24.084366552357338,27.42636121707844
39,-24.084366552357338,27.42636121707844
39,-24.084366552357338,27.42636121707844
39,-24.084366552357338,27.42636121707844
40,-23.61565429914409,27.19078819953568
40,-23.61565429914409,27.19078819953568
40,-23.61565429914409,27.19078819953568
40,-23.61565429914409,27.19078819953568
40,-23.61565429914409,27.19078819953568
40,-23.61565429914409,27.19078819953568
40,-23.61565429914409,27.19078819953568
41,-23.988115801134374,27.992078492107026
41,-23.988115801134374,27.992078492107026
41,-23.988115801134374,27.992078492107026
41,-23.988115801134374,27.992078492107026
41,-23.988115801134374,27.992078492107026
41,-23.988115801134374,27.992078492107026
41,-23.988115801134374,27.992078492107026
42,-24.38944458831965,28.00390983009691
42,-24.38944458831965,28.00390983009691
42,-24.38944458831965,28.00390983009691
42,-24.38944458831965,28.00390983009691
42,-24.38944458831965,28.00390983009691
42,-24.38944458831965,28.00390983009691
42,-24.38944458831965,28.00390983009691
43,-24.69414310237854,27.26405038263009
43,-24.69414310237854,27.26405038263009
43,-24.69414310237854,27.26405038263009
43,-24.69414310237854,27.26405038263009
43,-24.69414310237854,27.26405038263009
43,-24.69414310237854,27.26405038263009
43,-24.69414310237854,27.26405038263009
44,-24.052637856470625,27.875572429122677
44,-24.052637856470625,27.875572429122677
44,-24.052637856470625,27.875572429122677
44,-24.052637856470625,27.875572429122677
44,-24.052637856470625,27.875572429122677
44,-24.052637856470625,27.875572429122677
44,-24.052637856470625,27.875572429122677
45,-24.53515084384024,27.37810612900126
45,-24.53515084384024,27.37810612900126
45,-24.53515084384024,27.37810612900126
45,-24.53515084384024,27.37810612900126
45,-24.53515084384024,27.37810612900126
45,-24.53515084384024,27.37810612900126
45,-24.53515084384024,27.37810612900126
46,-24.215405761571507,27.294297961535456
46,-24.215405761571507,27.294297961535456
46,-24.215405761571507,27.294297961535456
46,-24.215405761571507,27.294297961535456
46,-24.215405761571507,27.294297961535456
46,-24.215405761571507,27.294297961535456
46,-24.215405761571507,27.294297961535456
47,-23.939299045525857,27.875643055703527
47,-23.939299045525857,27.875643055703527
47,-23.939299045525857,27.875643055703527
47,-23.939299045525857,27.875643055703527
47,-23.939299045525857,27.875643055703527
47,-23.939299045525857,27.875643055703527
47,-23.939299045525857,27.875643055703527
48,-24.56820928523156,27.3800500724738
48,-24.56820928523156,27.3800500724738
48,-24.56820928523156,27.3800500724738
48,-24.56820928523156,27.3800500724738
48,-24.56820928523156,27.3800500724738
48,-24.56820928523156,27.3800500724738
48,-24.56820928523156,27.3800500724738
49,-23.47094428925642,27.67763186827697
49,-23.47094428925642,27.67763186827697
49,-23.47094428925642,27.67763186827697
49,-23.47094428925642,27.67763186827697
49,-23.47094428925642,27.67763186827697
49,-23.47094428925642,27.67763186827697
49,-23.47094428925642,27.67763186827697
50,-24.142648240306986,27.8982312007125
50,-24.142648240306986,27.8982312007125
50,-24.142648240306986,27.8982312007125
50,-24.142648240306986,27.8982312007125
50,-24.142648240306986,27.8982312007125
50,-24.142648240306986,27.8982312007125
50,-24.142648240306986,27.8982312007125
51,-24.224976563693694,28.00390972620857
51,-24.224976563693694,28.00390972620857
51,-24.224976563693694,28.00390972620857
51,-24.224976563693694,28.00390972620857
51,-24.224976563693694,28.00390972620857
51,-24.224976563693694,28.00390972620857
51,-24.224976563693694,28.00390972620857
52,-23.898805564712397,27.286182728338527
52,-23.898805564712397,27.286182728338527
52,-23.898805564712397,27.286182728338527
52,-23.898805564712397,27.286182728338527
52,-23.898805564712397,27.286182728338527
52,-23.898805564712397,27.286182728338527
52,-23.898805564712397,27.286182728338527
53,-23.668914714581536,27.42433258542966
53,-23.668914714581536,27.42433258542966
53,-23.668914714581536,27.42433258542966
53,-23.668914714581536,27.42433258542966
53,-23.668914714581536,27.42433258542966
53,-23.668914714581536,27.42433258542966
53,-23.668914714581536,27.42433258542966
54,-24.095535165324566,27.676081400728947
54,-24.095535165324566,27.676081400728947
54,-24.095535165324566,27.676081400728947
54,-24.095535165324566,27.676081400728947
54,-24.095535165324566,27.676081400728947
54,-24.095535165324566,27.676081400728947
54,-24.095535165324566,27.676081400728947
55,-24.887644879329386,27.78599426183429
55,-24.887644879329386,27.78599426183429
55,-24.887644879329386,27.78599426183429
55,-24.887644879329386,27.78599426183429
55,-24.887644879329386,27.78599426183429
55,-24.887644879329386,27.78599426183429
55,-24.887644879329386,27.78599426183429
56,-23.902877641488818,27.898752764760204
56,-23.902877641488818,27.898752764760204
56,-23.902877641488818,27.898752764760204
56,-23.902877641488818,27.898752764760204
56,-23.902877641488818,27.898752764760204
56,-23.902877641488818,27.898752764760204
56,-23.902877641488818,27.898752764760204
57,-24.519035502800197,28.028794303898714
57,-24.519035502800197,28.028794303898714
57,-24.519035502800197,28.028794303898714
57,-24.519035502800197,28.028794303898714
57,-24.519035502800197,28.028794303898714
57,-24.519035502800197,28.028794303898714
57,-24.519035502800197,28.028794303898714
58,-24.28627923228919,27.07609900793173
58,-24.28627923228919,27.07609900793173
58,-24.28627923228919,27.07609900793173
58,-24.28627923228919,27.07609900793173
58,-24.28627923228919,27.07609900793173
58,-24.28627923228919,27.07609900793173
58,-24.28627923228919,27.07609900793173
59,-24.174289396865436,27.894610585062722
59,-24.174289396865436,27.894610585062722
59,-24.174289396865436,27.894610585062722
59,-24.174289396865436,27.894610585062722
59,-24.174289396865436,27.894610585062722
59,-24.174289396865436,27.894610585062722
59,-24.174289396865436,27.894610585062722
60,-24.439150755484725,27.267144676286822
60,-24.439150755484725,27.267144676286822
60,-24.439150755484725,27.267144676286822
60,-24.439150755484725,27.267144676286822
60,-24.439150755484725,27.267144676286822
60,-24.439150755484725,27.267144676286822
60,-24.439150755484725,27.267144676286822
61,-24.01268673153179,27.69981714261268
61,-24.01268673153179,27.69981714261268
61,-24.01268673153179,27.69981714261268
61,-24.01268673153179,27.69981714261268
61,-24.01268673153179,27.69981714261268
61,-24.01268673153179,27.69981714261268
61,-24.01268673153179,27.69981714261268
62,-24.544292772323065,28.011636280073102
62,-24.544292772323065,28.011636280073102
62,-24.544292772323065,28.011636280073102
62,-24.544292772323065,28.011636280073102
62,-24.544292772323065,28.011636280073102
62,-24.544292772323065,28.011636280073102
62,-24.544292772323065,28.011636280073102
63,-24.03912328313128,28.00753044574669
63,-24.03912328313128,28.00753044574669
63,-24.03912328313128,28.00753044574669
63,-24.03912328313128,28.00753044574669
63,-24.03912328313128,28.00753044574669
63,-24.03912328313128,28.00753044574669
63,-24.03912328313128,28.00753044574669
64,-24.144623870297877,27.427508813953196
64,-24.144623870297877,27.427508813953196
64,-24.144623870297877,27.427508813953196
64,-24.144623870297877,27.427508813953196
64,-24.144623870297877,27.427508813953196
64,-24.144623870297877,27.427508813953196
64,-24.144623870297877,27.427508813953196
65,-23.613170024161295,27.677373157468832
65,-23.613170024161295,27.677373157468832
65,-23.613170024161295,27.677373157468832
65,-23.613170024161295,27.677373157468832
65,-23.613170024161295,27.677373157468832
65,-23.613170024161295,27.677373157468832
65,-23.613170024161295,27.677373157468832
66,-24.508363030046265,26.65098230864701
66,-24.508363030046265,26.65098230864701
66,-24.508363030046265,26.65098230864701
66,-24.508363030046265,26.65098230864701
66,-24.508363030046265,26.65098230864701
66,-24.508363030046265,26.65098230864701
66,-24.508363030046265,26.65098230864701
67,-24.14173072469425,27.450096958962174
67,-24.14173072469425,27.450096958962174
67,-24.14173072469425,27.450096958962174
67,-24.14173072469425,27.450096958962174
67,-24.14173072469425,27.450096958962174
67,-24.14173072469425,27.450096958962174
67,-24.14173072469425,27.450096958962174
68,-23.80559598661983,27.900910386650086
68,-23.80559598661983,27.900910386650086
68,-23.80559598661983,27.900910386650086
68,-23.80559598661983,27.900910386650086
68,-23.80559598661983,27.900910386650086
68,-23.80559598661983,27.900910386650086
68,-23.80559598661983,27.900910386650086
69,-24.6482014848458,27.894610585062722
69,-24.6482014848458,27.894610585062722
69,-24.6482014848458,27.894610585062722
69,-24.6482014848458,27.894610585062722
69,-24.6482014848458,27.894610585062722
69,-24.6482014848458,27.894610585062722
69,-24.6482014848458,27.894610585062722
70,-23.985020241357752,27.874510237592897
70,-23.985020241357752,27.874510237592897
70,-23.985020241357752,27.874510237592897
70,-23.985020241357752,27.874510237592897
70,-23.985020241357752,27.874510237592897
70,-23.985020241357752,27.874510237592897
70,-23.985020241357752,27.874510237592897
71,-25.148167291758313,27.87992949915448
71,-25.148167291758313,27.87992949915448
71,-25.148167291758313,27.87992949915448
71,-25.148167291758313,27.87992949915448
71,-25.148167291758313,27.87992949915448
71,-25.148167291758313,27.87992949915448
71,-25.148167291758313,27.87992949915448
72,-24.803647359098562,28.00390972620857
72,-24.803647359098562,28.00390972620857
72,-24.803647359098562,28.00390972620857
72,-24.803647359098562,28.00390972620857
72,-24.803647359098562,28.00390972620857
72,-24.803647359098562,28.00390972620857
72,-24.803647359098562,28.00390972620857
73,-24.220164953548814,27.897289771000306
73,-24.220164953548814,27.897289771000306
73,-24.220164953548814,27.897289771000306
73,-24.220164953548814,27.897289771000306
73,-24.220164953548814,27.897289771000306
73,-24.220164953548814,27.897289771000306
73,-24.220164953548814,27.897289771000306
74,-24.381998976702548,28.00635031875487
74,-24.381998976702548,28.00635031875487
74,-24.381998976702548,28.00635031875487
74,-24.381998976702548,28.00635031875487
74,-24.381998976702548,28.00635031875487
74,-24.381998976702548,28.00635031875487
74,-24.381998976702548,28.00635031875487
75,-23.891061037067892,28.00753044574669
75,-23.891061037067892,28.00753044574669
75,-23.891061037067892,28.00753044574669
75,-23.891061037067892,28.00753044574669
75,-23.891061037067892,28.00753044574669
75,-23.891061037067892,28.00753044574669
75,-23.891061037067892,28.00753044574669
76,-24.05994065172573,27.676313049052865
76,-24.05994065172573,27.676313049052865
76,-24.05994065172573,27.676313049052865
76,-24.05994065172573,27.676313049052865
76,-24.05994065172573,27.676313049052865
76,-24.05994065172573,27.676313049052865
76,-24.05994065172573,27.676313049052865
77,-24.522625201220926,27.424329972189174
77,-24.522625201220926,27.424329972189174
77,-24.522625201220926,27.424329972189174
77,-24.522625201220926,27.424329972189174
77,-24.522625201220926,27.424329972189174
77,-24.522625201220926,27.424329972189174
77,-24.522625201220926,27.424329972189174
78,-23.86493012809815,28.011636280073102
78,-23.86493012809815,28.011636280073102
78,-23.86493012809815,28.011636280073102
78,-23.86493012809815,28.011636280073102
78,-23.86493012809815,28.011636280073102
78,-23.86493012809815,28.011636280073102
78,-23.86493012809815,28.011636280073102
79,-24.769014650172526,27.67406407736612
79,-24.769014650172526,27.67406407736612
79,-24.769014650172526,27.67406407736612
79,-24.769014650172526,27.67406407736612
79,-24.769014650172526,27.67406407736612
79,-24.769014650172526,27.67406407736612
79,-24.769014650172526,27.67406407736612
80,-24.48210802933537,27.821637929928496
80,-24.48210802933537,27.821637929928496
80,-24.48210802933537,27.821637929928496
80,-24.48210802933537,27.821637929928496
80,-24.48210802933537,27.821637929928496
80,-24.48210802933537,27.821637929928496
80,-24.48210802933537,27.821637929928496
81,-24.148051709358768,28.145789233105468
81,-24.148051709358768,28.145789233105468
81,-24.148051709358768,28.145789233105468
81,-24.148051709358768,28.145789233105468
81,-24.148051709358768,28.145789233105468
81,-24.148051709358768,28.145789233105468
81,-24.148051709358768,28.145789233105468
82,-23.351535172398293,27.678751388586225
82,-23.351535172398293,27.678751388586225
82,-23.351535172398293,27.678751388586225
82,-23.351535172398293,27.678751388586225
82,-23.351535172398293,27.678751388586225
82,-23.351535172398293,27.678751388586225
82,-23.351535172398293,27.678751388586225
83,-24.00916813857337,27.67763186827697
83,-24.00916813857337,27.67763186827697
83,-24.00916813857337,27.67763186827697
83,-24.00916813857337,27.67763186827697
83,-24.00916813857337,27.67763186827697
83,-24.00916813857337,27.67763186827697
83,-24.00916813857337,27.67763186827697
84,-24.106586698218802,26.853204391078844
84,-24.106586698218802,26.853204391078844
84,-24.106586698218802,26.853204391078844
84,-24.106586698218802,26.853204391078844
84,-24.106586698218802,26.853204391078844
84,-24.106586698218802,26.853204391078844
84,-24.106586698218802,26.853204391078844
85,-23.905765028627812,27.984942300737714
85,-23.905765028627812,27.984942300737714
85,-23.905765028627812,27.984942300737714
85,-23.905765028627812,27.984942300737714
85,-23.905765028627812,27.984942300737714
85,-23.905765028627812,27.984942300737714
85,-23.905765028627812,27.984942300737714
86,-23.883750519481556,26.83760486958261
86,-23.883750519481556,26.83760486958261
86,-23.883750519481556,26.83760486958261
86,-23.883750519481556,26.83760486958261
86,-23.883750519481556,26.83760486958261
86,-23.883750519481556,26.83760486958261
86,-23.883750519481556,26.83760486958261
87,-23.901071300901457,27.383158287656972
87,-23.901071300901457,27.383158287656972
87,-23.901071300901457,27.383158287656972
87,-23.901071300901457,27.383158287656972
87,-23.901071300901457,27.383158287656972
87,-23.901071300901457,27.383158287656972
87,-23.901071300901457,27.383158287656972
88,-25.078977377682207,27.8982312007125
88,-25.078977377682207,27.8982312007125
88,-25.078977377682207,27.8982312007125
88,-25.078977377682207,27.8982312007125
88,-25.078977377682207,27.8982312007125
88,-25.078977377682207,27.8982312007125
88,-25.078977377682207,27.8982312007125
89,-23.699995524695375,28.020094116717242
89,-23.699995524695375,28.020094116717242
89,-23.699995524695375,28.020094116717242
89,-23.699995524695375,28.020094116717242
89,-23.699995524695375,28.020094116717242
89,-23.699995524695375,28.020094116717242
89,-23.699995524695375,28.020094116717242
90,-24.826888281623557,29.96347292615763
90,-24.826888281623557,29.96347292615763
90,-24.826888281623557,29.96347292615763
90,-24.826888281623557,29.96347292615763
90,-24.826888281623557,29.96347292615763
90,-24.826888281623557,29.96347292615763
90,-24.826888281623557,29.96347292615763
91,-24.158435171110717,27.8982312007125
91,-24.158435171110717,27.8982312007125
91,-24.158435171110717,27.8982312007125
91,-24.158435171110717,27.8982312007125
91,-24.158435171110717,27.8982312007125
91,-24.158435171110717,27.8982312007125
91,-24.158435171110717,27.8982312007125
92,-24.382081579983492,28.00753044574669
92,-24.382081579983492,28.00753044574669
92,-24.382081579983492,28.00753044574669
92,-24.382081579983492,28.00753044574669
92,-24.382081579983492,28.00753044574669
92,-24.382081579983492,28.00753044574669
92,-24.382081579983492,28.00753044574669
93,-24.56287415682903,30.26780812270461
93,-24.56287415682903,30.26780812270461
93,-24.56287415682903,30.26780812270461
93,-24.56287415682903,30.26780812270461
93,-24.56287415682903,30.26780812270461
93,-24.56287415682903,30.26780812270461
93,-24.56287415682903,30.26780812270461
94,-23.65041396356011,27.451361958931905
94,-23.65041396356011,27.451361958931905
94,-23.65041396356011,27.451361958931905
94,-23.65041396356011,27.451361958931905
94,-23.65041396356011,27.451361958931905
94,-23.65041396356011,27.451361958931905
94,-23.65041396356011,27.451361958931905
95,-23.849472448602068,27.084082701815863
95,-23.849472448602068,27.084082701815863
95,-23.849472448602068,27.084082701815863
95,-23.849472448602068,27.084082701815863
95,-23.849472448602068,27.084082701815863
95,-23.849472448602068,27.084082701815863
95,-23.849472448602068,27.084082701815863
96,-24.576865773685522,27.678607228721095
96,-24.576865773685522,27.678607228721095
96,-24.576865773685522,27.678607228721095
96,-24.576865773685522,27.678607228721095
96,-24.576865773685522,27.678607228721095
96,-24.576865773685522,27.678607228721095
96,-24.576865773685522,27.678607228721095
97,-24.277622081207014,27.894610585062722
97,-24.277622081207014,27.894610585062722
97,-24.277622081207014,27.894610585062722
97,-24.277622081207014,27.894610585062722
97,-24.277622081207014,27.894610585062722
97,-24.277622081207014,27.894610585062722
97,-24.277622081207014,27.894610585062722
98,-23.987873935761268,26.669411100015097
98,-23.987873935761268,26.669411100015097
98,-23.987873935761268,26.669411100015097
98,-23.987873935761268,26.669411100015097
98,-23.987873935761268,26.669411100015097
98,-23.987873935761268,26.669411100015097
98,-23.987873935761268,26.669411100015097
99,-24.430545646937816,28.032001553026756
99,-24.430545646937816,28.032001553026756
99,-24.430545646937816,28.032001553026756
99,-24.430545646937816,28.032001553026756
99,-24.430545646937816,28.032001553026756
99,-24.430545646937816,28.032001553026756
99,-24.430545646937816,28.032001553026756
100,-24.154289548881398,28.00390972620857
100,-24.154289548881398,28.00390972620857
100,-24.154289548881398,28.00390972620857
100,-24.154289548881398,28.00390972620857
100,-24.154289548881398,28.00390972620857
100,-24.154289548881398,28.00390972620857
100,-24.154289548881398,28.00390972620857
101,-23.380387566994628,27.895345003534732
101,-23.380387566994628,27.895345003534732
101,-23.380387566994628,27.895345003534732
101,-23.380387566994628,27.895345003534732
101,-23.380387566994628,27.895345003534732
101,-23.380387566994628,27.895345003534732
101,-23.380387566994628,27.895345003534732
102,-23.57313512089916,26.636893158922703
102,-23.57313512089916,26.636893158922703
102,-23.57313512089916,26.636893158922703
102,-23.57313512089916,26.636893158922703
102,-23.57313512089916,26.636893158922703
102,-23.57313512089916,26.636893158922703
102,-23.57313512089916,26.636893158922703
103,-23.97929177822178,27.674322788174255
103,-23.97929177822178,27.674322788174255
103,-23.97929177822178,27.674322788174255
103,-23.97929177822178,27.674322788174255
103,-23.97929177822178,27.674322788174255
103,-23.97929177822178,27.674322788174255
103,-23.97929177822178,27.674322788174255
104,-24.564463578918403,27.678751388586225
104,-24.564463578918403,27.678751388586225
104,-24.564463578918403,27.678751388586225
104,-24.564463578918403,27.678751388586225
104,-24.564463578918403,27.678751388586225
104,-24.564463578918403,27.678751388586225
104,-24.564463578918403,27.678751388586225
105,-24.524242963834354,27.8982312007125
